,Event nb,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000,10500,11000,11500,12000,12500,13000,13500,14000,14500,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,43500,44000,44500,45000,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000,51500,52000,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,74500,75000,75500,76000,76500,77000,77500,78000,78500,79000,79500,80000,80500,81000,81500,82000,82500,83000,83500,84000,84500,85000,85500,86000,86500,87000,87500,88000,88500,89000,89500,90000,90500,91000,91500,92000,92500,93000,93500,94000,94500,95000,95500,96000,96500,97000,97500,98000,98500,99000,99500,100000,100500,101000,101500,102000,102500,103000,103500,104000,104500,105000,105500,106000,106500,107000,107500,108000,108500,109000,109500,110000,110500,111000,111500,112000,112500,113000,113500,114000,114500,115000,115500,116000,116500,117000,117500,118000,118500,119000,119500,120000,120500,121000,121500,122000,122500,123000,123500,124000,124500,125000,125500,126000,126500,127000,127500,128000,128500,129000,129500,130000,130500,131000,131500,132000,132500,133000,133500,134000,134500,135000,135500,136000,136500,137000,137500,138000,138500,139000,139500,140000,140500,141000,141500,142000,142500,143000,143500,144000,144500,145000,145500,146000,146500,147000,147500,148000,148500,149000,149500,150000,150500,151000,151500,152000,152500,153000,153500,154000,154500,155000,155500,156000,156500,157000,157500,158000,158500,159000,159500,160000,160500,161000,161500,162000,162500,163000,163500,164000,164500,165000,165500,166000,166500,167000,167500,168000,168500,169000,169500,170000,170500,171000,171500,172000,172500,173000,173500,174000,174500,175000,175500,176000,176500,177000,177500,178000,178500,179000,179500,180000,180500,181000,181500,182000,182500,183000,183500,184000,184500,185000,185500,186000,186500,187000,187500,188000,188500,189000,189500,190000,190500,191000,191500,192000,192500,193000,193500,194000,194500,195000,195500,196000,196500,197000,197500,198000,198500,199000,199500
0,xi for xi = 1.0,1.0430506532572172,1.0343876482036143,1.000113961866321,1.0017339829049086,0.9917062455044884,0.9941272654665145,1.0095374052384072,1.0117315434766043,1.0287074397862492,1.0308621574545007,1.0382142553352665,1.043233101005298,1.0407189153350733,1.0359910098308898,1.0345866985618528,1.0345430294958353,1.0376368203898771,1.031396795179437,1.0338704193689099,1.0230247532371133,1.0198211301986713,1.020612809609405,1.0149936642802817,1.0185796767415,1.0185214783719883,1.0140644800960747,1.0108059449443028,1.0093342369320875,1.0146756106459185,1.015587369593212,1.0159472455589538,1.0214751023012665,1.0250838872699217,1.0229711169349802,1.025711658323793,1.0265589758888218,1.02681947712373,1.0231322871004227,1.0224533156990945,1.0188266259902323,1.0178184040917944,1.0177560181137257,1.0158114809066874,1.0116647330058757,1.0098665010693522,1.0104465043266202,1.015128368576588,1.0142919324115063,1.0140431449274134,1.0158560121613707,1.0162027485862057,1.012081152398128,1.0091735455680624,1.0088956127785664,1.0119390804314259,1.0098582882674292,1.009717485088414,1.0125222954035957,1.0096472267701009,1.0070966139971855,1.0080217580296733,1.0089478619233634,1.0089349997047223,1.0092596872561874,1.0080700070087325,1.0096381637036995,1.0098618662540504,1.0101243248841323,1.0094401365679497,1.0088522441224017,1.0089203722661784,1.0112035922729452,1.0113399410954222,1.0094007666853153,1.0097399879514712,1.0100071052070674,1.009741807219068,1.0088692819083074,1.0082058291072629,1.0090548085949902,1.0096984954231238,1.008233858314792,1.0073857292078294,1.0061696132540483,1.0063450004592396,1.003931339571488,1.002711530118881,1.004032738613804,1.004455222932673,1.0076580808318447,1.008964744837944,1.0074804677017815,1.0081750117212918,1.0077098271997842,1.0091971134867919,1.0094562354895245,1.011070906534541,1.0119355303583801,1.0121873203737537,1.0110346618752224,1.0113787062358823,1.010166473763956,1.01068155155148,1.011317394173655,1.0127247637897205,1.0133898089678466,1.013841605445829,1.012139157512498,1.0108528699147061,1.0108926899329567,1.012320451958618,1.0109907410195793,1.011088757794778,1.0117744009698209,1.0122040419780458,1.013854800025001,1.0129094894039405,1.0115260147218967,1.012264645475478,1.0127439260932278,1.0125379081645838,1.0137325450053134,1.0156411464534205,1.0157008802568244,1.0144598646410388,1.014350736585913,1.0131043807071192,1.0129101063373347,1.0118952067313742,1.01241319143816,1.0124772187482074,1.0129773633379913,1.0125987560863743,1.0115636335935942,1.0123010184510333,1.0120810496166353,1.013292505587784,1.0138347871619922,1.014800476251388,1.0140374692222878,1.0145998975281436,1.0143927953205836,1.0150150504483877,1.0164344903245268,1.017391552376521,1.0178919562859743,1.0187152639643775,1.0190253833155392,1.0186356349105055,1.017658832825427,1.0182619165634341,1.0177402611439503,1.0169414921003437,1.0169637835591063,1.016441769279087,1.0149514461205675,1.0151577628183106,1.015077382349325,1.015372245125618,1.0153152013715805,1.0160772469258972,1.015818541653158,1.0153853163054258,1.0152165336019352,1.01510697266128,1.0160022518652392,1.014888979366141,1.0138417942272644,1.0140395511119873,1.0138925918684738,1.0147239511218262,1.0155058217911885,1.0152142954528787,1.0152153228202796,1.0145875758037497,1.014262035285428,1.0136574081511271,1.0143501838035802,1.0145220283664624,1.015463420021421,1.0143632608318427,1.0139741590417315,1.0135513732519885,1.013656727750294,1.0140474156688524,1.0129580756030936,1.0121350164319485,1.0121478711296565,1.0121947408860656,1.013214426445679,1.0125928946991614,1.0123944728675067,1.0119568685616136,1.011586315330947,1.0116800197610059,1.0120982380191954,1.0114132986599549,1.0109814165777151,1.010971567786022,1.011738784644695,1.0120323842701664,1.0114467651910108,1.0117822875572464,1.0110855441018831,1.0111852524928577,1.0117352991109527,1.0128313767421233,1.0129724610133746,1.0131607924900148,1.0144245602177553,1.0144038796097847,1.0147682655553618,1.0148181959660214,1.0152721733517087,1.0151032411230214,1.016523093309111,1.0163859957191688,1.016656143633705,1.0161038546351073,1.0161001012082007,1.016076184231382,1.0169258306080644,1.0161368140225524,1.0161184263734129,1.015832467764781,1.0149329744957742,1.0154686916375604,1.0161923454907507,1.0155695861296192,1.0155921915513646,1.016265609053102,1.0159419566043109,1.0157826794234288,1.015222748002321,1.015941013052603,1.0158556156251388,1.0159530958336476,1.016239050073489,1.0161186049561113,1.0152163045113505,1.0148041414739115,1.0151502136239032,1.0152479954344482,1.014699178364358,1.0149016220601448,1.0151405721034201,1.0143753909563133,1.0145293098919124,1.0145048919601025,1.0145792236662952,1.0144249053348797,1.0148557241036364,1.0147930358790287,1.0153038991004437,1.0155081272326347,1.015326733588975,1.0154537858297426,1.0150583780054254,1.0150288893631545,1.01453653054181,1.014368102809073,1.0142107199541737,1.013920853369469,1.0134030615256042,1.0133437590833667,1.012524101299726,1.0117541298067865,1.011522935452009,1.011037336467635,1.0111582278735174,1.0110864791704182,1.011319870477129,1.0111674430400912,1.0110880139572287,1.0114822005166122,1.0106695369352887,1.0103852424828323,1.0103907478593857,1.0100633783021518,1.0102705015700837,1.0105834158246274,1.0099466815953668,1.0092405295375995,1.0091900702555825,1.0090896417015571,1.0090593182132557,1.0093179820065044,1.0092203871667182,1.0092812245242577,1.0095850563763267,1.009948002193776,1.0098178176833486,1.0100327148646941,1.0100375843920508,1.0099204014975391,1.0097884647220805,1.0096880177336411,1.0098857525305793,1.0099594475470481,1.0100142652345059,1.0103336079641865,1.0103615786149374,1.0104871915075935,1.0101871479833637,1.0099953025445227,1.0103891710520898,1.0102082145525404,1.009371448986344,1.0096217380569343,1.0090600732395494,1.008823051664125,1.0088322508864511,1.0093265141811685,1.0098914955510303,1.009963853330087,1.0095747202886618,1.0100204995736124,1.0095545166752584,1.0105068858415656,1.01068275345957,1.0108399466518012,1.0109876348040072,1.0107855349449961,1.01031620487119,1.0101583032535506,1.0099523345618453,1.0102267401670364,1.0101293195949204,1.0095519512285207,1.0089906481814348,1.0095310086121332,1.0091818471393779,1.009409940624335,1.0094966389913598,1.0096152493422823,1.010097955215026,1.0102799055495415,1.0102851349314927,1.0102034543866325,1.0103048591823347,1.0103143874847407,1.0108084543586384,1.0106646116966078,1.0103250552989662,1.0106568180446889,1.010948495452767,1.0110828013103856,1.0111258384864525,1.011070575575688,1.0108137647265505,1.0104774503982512,1.0109713499942292,1.0107493578352338,1.010893644392765,1.0108879705448865,1.0111653655645594,1.011344601140345,1.0114399916374741,1.011070356696883,1.011104970463064,1.0112456449156964,1.0113457542074273,1.0117714965012696,1.0115999179617123,1.0107528355333477,1.0110808182070874,1.0109771938617007,1.0114604828262335,1.0113408556558627,1.011337814542638,1.0110093993102338,1.0109173788786077,1.01119655257008,1.011097748963378,1.0114632146440896,1.0111102325119685,1.011160477596877,1.011435663474339,1.0110767820779119,1.0114408976694902,1.0120440630712675,1.0112856988834744,1.0109611332214348,1.010440900086541,1.0098947190123748,1.010185677196353,1.0109744195653392,1.010632194276741,1.010685907592105,1.0108895716854511,1.0108863759625155,1.010636798461463,1.0106129298252586,1.010759181055399,1.0103917462136909,1.0105473650475967
1,sigmaXi for xi = 1.0,0.04782899936362169,0.045355970664354886,0.043773763804363236,0.040684337852769384,0.038584889396469514,0.035816483943669625,0.03350122335476163,0.032179950279754954,0.029932419722624507,0.028713954174873397,0.02756286191576746,0.026494014801336147,0.025681714497678164,0.02531832187225608,0.024914509321828347,0.02412739654280979,0.02329183167549444,0.022529722820391077,0.022090537976074007,0.021812732999110244,0.021453629527821653,0.02059748648958921,0.020368117664211056,0.019923183592138075,0.019577266245492612,0.019298914554606326,0.018916059523342032,0.01867678962732927,0.0182889636756044,0.017855694338111665,0.01765543635195537,0.017239325557288257,0.016933048912735442,0.01683439753949538,0.01648124907688949,0.016187571179031857,0.01580084700339697,0.015748966733327287,0.01563484286738098,0.015455616075878007,0.015314707378478634,0.014967630197511043,0.014841371259862164,0.014837684931972676,0.014749295748956833,0.014602113443269761,0.014339069881816326,0.014241097100406363,0.014071944048607784,0.013385721245360157,0.013300174538362937,0.013394584492470406,0.013417080382372186,0.01331356145497995,0.013094505826281098,0.013097504284981428,0.013022044276347802,0.012838036102605251,0.012886983663637481,0.012885643303324623,0.012781083194691407,0.012692792820931048,0.012423392190275741,0.012310416903302134,0.012291584786674506,0.01214832143613009,0.012077914979464213,0.011990757553751355,0.011922916402806221,0.011865842051271574,0.011791852996354341,0.011661420933155801,0.011600585278528782,0.011620610700427785,0.011535013902517629,0.011460813238988328,0.011347937716425574,0.011175555001376574,0.011155392278705397,0.011071264431364199,0.010996221253264334,0.010984968918810087,0.010971309638089571,0.010941591909048538,0.010895891097917486,0.010887862223979125,0.010865767727741902,0.010769793353760113,0.010707452057205599,0.01057626532085834,0.010476938131615769,0.010466058142362763,0.010310697733492876,0.010274125738493102,0.01018862782253464,0.010136948224708196,0.010053335390838079,0.009955174206139094,0.009826513636823915,0.009433735478959936,0.009384043386693991,0.009407002977747027,0.009356980355446812,0.009307135389036065,0.009208862151431858,0.009154711842474184,0.00910956228574077,0.009157166607099034,0.009180408177601806,0.009154018574611967,0.009064520492132105,0.009079374256279745,0.009047971232336992,0.008995450384772131,0.008955024175414713,0.008854870832652207,0.00887718776702293,0.008886878117329357,0.008826447386970292,0.008784788806084432,0.008764176189706102,0.008688715887208058,0.008567706550219009,0.00854066053496581,0.008556902570572246,0.008537877973880122,0.00857197397597862,0.008549661469406474,0.008568998610803171,0.008516225959111619,0.008483656748467253,0.008445161104316394,0.008433215620331141,0.008455796444684192,0.00841071760203793,0.008401329563903355,0.008330355697494869,0.00827434682600137,0.008214899868756656,0.00822887754798235,0.00818784254227469,0.008176612818755513,0.008129445938935111,0.008047685893483923,0.00798704055353465,0.007939291723002726,0.007885287677374545,0.007824596408085421,0.0078035618747245815,0.00781483274793219,0.007765002486109588,0.0077727569211205605,0.00778827476459448,0.007760749162059304,0.007767063153443606,0.007810844165012901,0.00778879977423538,0.007772117943715738,0.007746686732816465,0.007730278692846601,0.007685419765856068,0.007679804124436938,0.00765905289262481,0.007647041483229694,0.007626919256848184,0.007580729574833692,0.007604485508740887,0.007624037724725904,0.00758896750975227,0.007570872616335055,0.007524399229160212,0.007480975454194672,0.0074771143439076775,0.007462380201656987,0.0074633614288879225,0.007460675616850264,0.007459070756056656,0.007417079430277472,0.007390157315823407,0.007330619297019258,0.007357103562297841,0.007339175352996162,0.007326926941043896,0.007308443939405073,0.007280772382602958,0.007299661092863726,0.007310228089490708,0.007295654951237894,0.007277943195943421,0.007227261030288079,0.007225016525613335,0.007209447743960175,0.007213526140543504,0.007207116105493968,0.007189252310996444,0.007165838328155688,0.007135754746560438,0.007129787304609122,0.0071156420684009,0.007082079029765483,0.007062014223728136,0.007058351406497646,0.007035543671622906,0.007041828021848171,0.00702607295959717,0.0070006173794638915,0.006949436002837151,0.006931459216729466,0.006876351663739241,0.00683048222351633,0.006819876880714731,0.006791326887279475,0.0067785993275334844,0.006754977906271975,0.006748641615455386,0.006695459306192472,0.006691708409253183,0.0066720723770784295,0.006676998791084949,0.00666485765088941,0.006648628334667002,0.006611924527199593,0.006616187497735717,0.006606834856109797,0.006607454337007319,0.006618863755899235,0.006593645542597713,0.006555928014675113,0.006551232115648652,0.006526336748507494,0.006492514450473231,0.006470096413623047,0.0064647983646686814,0.006467385817610198,0.0064388325303040735,0.006432909977277642,0.00642097589709418,0.006403656057795617,0.006394479797988823,0.006406431264973383,0.006407022339281652,0.0063857275910343975,0.006373347773812293,0.0063787581761563,0.006354940053361159,0.006335160381543146,0.006340235939898572,0.006323033428644164,0.006309044121634364,0.006297439709491691,0.006294266626290899,0.006276221554877046,0.006264688013638169,0.006241464698145408,0.006225991897231807,0.006220472522635455,0.006205965259933172,0.006205028005842623,0.006190391844257988,0.00619082521981457,0.006188236218651633,0.006181194790345544,0.006179593164371838,0.006175535705452598,0.006168673873015597,0.00617907549104169,0.0061832374635044035,0.0061747455122003175,0.006174743009079203,0.006165025288387521,0.00615661853266657,0.006141489728280146,0.006135612485490563,0.0061275445254833725,0.006110251288885348,0.0061162907378658924,0.006115400434716815,0.006105827821523115,0.0061033012799430915,0.006090331646225006,0.006073632303908851,0.006075353420492442,0.006075096688332128,0.006061199681125201,0.006052482052415088,0.006046100396699529,0.006033637022907546,0.006026408801107548,0.006018623080419074,0.006006528011931711,0.005992475700729334,0.005986746732334784,0.005970970386396709,0.0059639479133806956,0.005958461281167174,0.005955042455855199,0.005950209571819211,0.005939244544392622,0.005925090059809742,0.005916897562894331,0.005904674709805601,0.0058952334089705915,0.005882974110406558,0.005881276122209624,0.0058776488646882594,0.005854966283968681,0.0058471864446807045,0.0058253249123971455,0.0058065612422183764,0.005804420834820365,0.0058027018141749475,0.005789183437599987,0.005775189064913387,0.005755005514653903,0.005746805875401263,0.0057461152507274505,0.005731327867243836,0.00572391970047265,0.005698093682623592,0.005502605287839602,0.005491836402599835,0.005480938874727247,0.0054824600249545824,0.005491180351102723,0.005490617084937447,0.005489714963648989,0.005467672749033191,0.005465185247037734,0.00547479686105096,0.005484457804469046,0.005453291277744337,0.005451643083179889,0.005440310668495838,0.005399508495722813,0.005390928348715921,0.0053702341344899745,0.0053588106429151095,0.005350113182698719,0.00534823136276325,0.0053398705512904205,0.0053325439882284205,0.005312641329554316,0.005312778009773222,0.005312180160242496,0.005294610574498255,0.005279594329918357,0.005269526274038087,0.0052635871859775946,0.005260863110119119,0.0052579238555594205,0.005261330078898304,0.005241190733625578,0.005241910617714241,0.005229003789591986,0.005222371420376464,0.005208974790118367,0.005194630480356886,0.005170163573276715,0.005175849838923694,0.005169911914048769,0.005160696379810147,0.005151232802867222,0.005130977090229866,0.005131228665771352,0.00515188884456025,0.005137237914874865,0.005135193935573279,0.005114786505920576,0.005113189837430539,0.005101635806643289,0.004916815261850668,0.004913888173064087,0.004895581484729805,0.004892290359309456,0.004865271336021668,0.004875232045660055,0.004868411225752674,0.004850677111761031,0.004862311114986284,0.004840966965309292,0.004807989456054737,0.004840632050182262,0.004849394149313422,0.004865583755859183,0.004883320343286449,0.0048663938894525196,0.004828931654304492,0.004839559223361972,0.004832659040892427,0.00481801985667073,0.0048141830401933474,0.004815175609339183,0.004810138312199112,0.004799954144840865,0.0048107746034738675,0.004800160522009051
2,xi for xi = 0.9,0.8527451468221455,0.8406995874788072,0.7961427128421924,0.789531784859501,0.7848343962185331,0.7891656886644632,0.7967555689487585,0.8017294531088516,0.8131696332659619,0.8155486429375425,0.8221103378532227,0.8131981531224715,0.8286965920000313,0.8350687625555876,0.8396231640930102,0.8428856576467774,0.8462064773762663,0.8540441659407555,0.8547168898999093,0.8555000682499022,0.8555559608725575,0.8642043866599187,0.8601556109243842,0.8660794778339377,0.8736582656221015,0.8741185948148459,0.8765113894271895,0.8764187658247133,0.8771448409810616,0.8815718057657049,0.88328112943315,0.8843442653819752,0.8823150797603818,0.8793959299643893,0.8815231411960595,0.8864188576856724,0.8866778851479062,0.8868279696652541,0.8846343471176547,0.8856025667250023,0.8856304779351776,0.887074849743034,0.8872251831601566,0.8841617573005666,0.8850540949883596,0.8906691614641081,0.8907280858848141,0.8862512603204163,0.8846084181749898,0.887245266079476,0.8817676506011983,0.8800760298206172,0.8802022888986412,0.8800398777041721,0.8800761880622044,0.8811765610955825,0.8815671180012276,0.8840988732916705,0.8845094293568934,0.8883478430430373,0.8879894032066309,0.8873402275887637,0.8859967231005019,0.8892208067839683,0.8872572495223222,0.8887959169674146,0.8901799569647005,0.8913243131410931,0.8902944390823175,0.8927664803452791,0.8928391851276902,0.8897825041420531,0.8871433132157489,0.8878910209520199,0.8879622924971697,0.8882905007795212,0.8885646661632478,0.8896825946832794,0.8904505446265707,0.8892705129288571,0.8874087783934054,0.8860434958733302,0.8867058400138296,0.8884628221424747,0.8896392879363382,0.8888959952554987,0.8862425883203,0.8874312006210651,0.8857284291898514,0.8871536036296026,0.8869655532166912,0.8878116284123794,0.8879342405379957,0.8876185894166188,0.8869150931289652,0.8847001918279828,0.8859790166068308,0.8875832786842763,0.8874751624296847,0.8867989243333606,0.8871922666664854,0.8878546232429599,0.8870708563567161,0.8863132246245796,0.8867940127497317,0.8879073716803477,0.8881969245621802,0.8885786870662725,0.8881592029437665,0.8874019537106386,0.8892889667200158,0.88821787560698,0.8888123152554698,0.8882398219044678,0.888840274221942,0.8875475381860859,0.887364245984012,0.8872290948268491,0.8876758532118246,0.8886466131136748,0.8895531384191815,0.8898717071435106,0.8890421989408803,0.8892964894546397,0.8898983741974043,0.8891643905004916,0.889535040295342,0.891657972087087,0.8919923778908626,0.8925244681783489,0.8944025253782993,0.8954809279624896,0.8959828410460482,0.8961241005149418,0.8953372649725366,0.8973058534634695,0.8969162199114319,0.8969420804992444,0.8966565275230121,0.8961167979271643,0.8966001581779262,0.896446946822746,0.8971736511417702,0.8983573822506777,0.8972405276193989,0.8975119654951389,0.8983390679598247,0.8982535553765909,0.8989588627384562,0.8991203094545758,0.899697839991079,0.899769710557983,0.8995687160950727,0.9012772820329173,0.9005477747551265,0.8990200655229236,0.8996108776214012,0.9004858452586113,0.8997993679678503,0.8995082825039131,0.8995930382989031,0.8989435076659097,0.8997000409290862,0.8997991837160259,0.9000613630238803,0.8992755536690391,0.8996814510801221,0.8999621629025845,0.8996334496283142,0.898335697086966,0.8981521258784965,0.8973730267705342,0.8957785395901546,0.89541194339387,0.8958564559800793,0.8951071593829969,0.8950651308319946,0.8946979338870539,0.895056054414276,0.8942279794180068,0.8939020186455205,0.8951334834964014,0.8961407129803235,0.8976098196297846,0.8980859761615424,0.8976875992469183,0.8972721502692175,0.8972439135848489,0.8963563805371192,0.895899800154806,0.8957265876218357,0.896229544534705,0.8962576028631286,0.8964696309247173,0.8963143687644307,0.8960107862802319,0.8965974211513217,0.8965561549741219,0.8967162997560452,0.897397767745359,0.8972532529516304,0.8963792835708394,0.8974572639213115,0.8963809082281491,0.8975168118880726,0.8971570486700944,0.8965269020250866,0.8962008445011219,0.8968222660358423,0.8963964859262548,0.8949268923319531,0.8953055613646199,0.8947377848064904,0.8934900609468391,0.8942637553535463,0.8942336570051196,0.8949116877005483,0.8950764220658313,0.895789851984294,0.8958633849301558,0.8958497717390423,0.8957122186454827,0.8955431800351573,0.8956000292911356,0.8951127921246256,0.8953026894713468,0.8958546258697848,0.8953070292676872,0.8951296294381339,0.8942827015107282,0.8946092047148408,0.894655373920185,0.8946802987100145,0.8952479819631892,0.8949015057903593,0.8947752923299405,0.8948336760097458,0.8945868284094295,0.8953435853641697,0.8951695498288693,0.8951065639361315,0.8952053406405933,0.8947979006655468,0.8952332920441985,0.8946785776475714,0.8953763491157193,0.8948232211665745,0.8953582319289858,0.8951256377675071,0.8945298475533693,0.8940582305411136,0.8933468948727677,0.8934774389825095,0.8934924151221403,0.8928903879814856,0.8935892607327243,0.8942784315259058,0.8943387591959665,0.894165515606523,0.8939123966135626,0.8944012490187946,0.8935867118938251,0.8940689491437098,0.8929775077204426,0.8932956954618975,0.8936791070614413,0.8933787874621948,0.893404374991893,0.8937821018665394,0.8932653183372052,0.8939901245085977,0.893846318928364,0.8938540790439419,0.8935110794542552,0.8931037204011512,0.892485414922527,0.8926964728823729,0.8926271481125586,0.8932480360352776,0.8937185932129286,0.8936657946353976,0.8940821495821614,0.8943112331921313,0.8938125727081611,0.8943750475661237,0.8944082553146272,0.8951685252620676,0.8952406518656808,0.8953166543107073,0.8947773263884072,0.8948392451641617,0.8950078230620823,0.8946862373739929,0.8940182747016838,0.8939605303030341,0.8935838721213115,0.8940304992503042,0.8937638292892364,0.8936054393662486,0.8935896295022284,0.8926953156452717,0.8932748080030137,0.8934280981296263,0.893290714217064,0.893129462241675,0.8926454594308315,0.892904849948863,0.8925674498775139,0.8921628276764739,0.8923564891131147,0.8922752187013184,0.8921640188118548,0.8922431800050561,0.8923230299682969,0.8925200933033238,0.8923570402813378,0.892658627134255,0.8931426250184207,0.8931893611983646,0.8933341294449583,0.8932212404062714,0.8927978767892595,0.8933220901557173,0.8930844239095035,0.8928227043802954,0.8928646137817436,0.8935762629297751,0.893332652282019,0.8939612066346894,0.894283831379172,0.8945230511836912,0.8949119259128591,0.8949853994809768,0.8954749704748236,0.8951717973177925,0.8956047100271293,0.8956968568166449,0.8954829559406929,0.8956783941278169,0.8952062614945739,0.8960315858510732,0.8962519921451929,0.8958471865613561,0.8957087294069437,0.895965124746085,0.8951636130325842,0.8953219649430724,0.8951099474868502,0.8954086594278942,0.8957170239875297,0.8956678143603916,0.8949582700264546,0.8949614986759951,0.8953483041311732,0.8958137072221187,0.8963452116197377,0.8965750322738736,0.8964751038359453,0.8969890476223032,0.8966214838979252,0.8968045369024766,0.8967229497864044,0.8969658547633749,0.8968709505667255,0.8968283438090132,0.8965223409262348,0.8965183747009786,0.896410936477605,0.8970984156353149,0.8970720737885481,0.8971280765884089,0.8972660880104184,0.897385946364578,0.8973420069822969,0.8973836669776132,0.8979049514004352,0.897267593278589,0.897329998256131,0.8972180929137294,0.8977197666431983,0.897947218336425,0.8979278075981563,0.8980408447570851,0.8978403525937625,0.8979326268509756,0.8976365417522856,0.897829806070513,0.8978475750439868,0.8970745553887615,0.8970867081741943,0.8973197587690755,0.8977001531056724,0.8974855940652009,0.897646677006557,0.8977928752703327,0.8974899766347335
