,Event nb,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000,10500,11000,11500,12000,12500,13000,13500,14000,14500,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,43500,44000,44500,45000,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000,51500,52000,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,74500,75000,75500,76000,76500,77000,77500,78000,78500,79000,79500,80000,80500,81000,81500,82000,82500,83000,83500,84000,84500,85000,85500,86000,86500,87000,87500,88000,88500,89000,89500
0,xi for xi = 0.9,0.8257106538223125,0.8497841937451617,0.8169101651540581,0.7685882770689989,0.757288034750051,0.7746717696691579,0.7734306617213311,0.7756700653900365,0.7884211379834279,0.8048883706061634,0.8147127827566224,0.7959410732251779,0.8164230874920242,0.8273334341668187,0.8352881686030411,0.8467675451805954,0.8524077331616119,0.8591817368103255,0.8590871449124345,0.8612052341262086,0.8609985450078502,0.8602326120531731,0.85607497319022,0.8626850438900115,0.8741358079358678,0.8762018217251064,0.8796061495102218,0.8770784255196683,0.8861340765061377,0.8914311027525126,0.8913632761701892,0.890672394451444,0.8874557265089985,0.8828213606779582,0.8844372172784213,0.8862382258839737,0.8845018619651075,0.8853140279649648,0.8780473923914682,0.8825638161660575,0.8862069539829894,0.8846748156027888,0.8794625262043511,0.8799673737929856,0.8828743816286779,0.8913142289855424,0.8886610154976426,0.889209868360287,0.8877994935407695,0.8904753331798235,0.8797103690116193,0.8771354789715048,0.8735993398197301,0.8708286455145149,0.8715357488177646,0.8773236331625449,0.8753071834732137,0.8775060809150376,0.8806713806284354,0.8846643819374606,0.8850011549091711,0.8835237753318759,0.8805860282647816,0.8850519273220829,0.886724497797581,0.8880526340013525,0.8883866411492674,0.8883648306373434,0.8915496312538479,0.897662617877204,0.8961790946006329,0.8917722096136728,0.8909108751366305,0.8911808556679159,0.8910152628567547,0.8902266250073722,0.8885241120889524,0.8882099777951932,0.8897587207572083,0.8883624310381368,0.8846172792549087,0.8818486634557701,0.8859623192515392,0.8871222844257372,0.8875056803529091,0.8868341354550863,0.8842310541402789,0.8856330524929237,0.8851130179462778,0.8854443111443522,0.8867072454620694,0.8897696227567181,0.890317322523205,0.8885718669617084,0.8883391479485969,0.8855025244464282,0.8875178270808859,0.8896351022759824,0.8917724849404163,0.8919964524077283,0.8929031874517364,0.8951867774057087,0.8944369780788014,0.8915556957680864,0.8939105479731061,0.8941404170838936,0.8931161947713517,0.8935430969818502,0.8950245308424376,0.8935409137932835,0.8953659332789956,0.8938241146458563,0.8941809195530803,0.8935283647501446,0.8961084238289136,0.8942593047791618,0.8931543488268873,0.8914148719604946,0.8909852390171915,0.8918496304457492,0.8924763112813916,0.8906078713686586,0.8905077307361723,0.8896067086903298,0.8916529147569228,0.891480767021339,0.8905432486484345,0.8929886219880526,0.8916491095698513,0.8933316807882759,0.8938781503422132,0.8947156141813367,0.8945559621095052,0.8941315109958078,0.893736839795979,0.8941746358547804,0.8943561806455879,0.894248946664421,0.892837630496984,0.8917059870989763,0.8920190063013542,0.8897714420316644,0.889610776818118,0.8913388642403441,0.8909920472390407,0.8914128604869193,0.8931895422743896,0.8925909056311164,0.8930680244710809,0.8926726833774897,0.894090281976479,0.8939928976696254,0.8934788788127124,0.897104147425736,0.8957625888870296,0.8942150758937368,0.8946735125089516,0.895181634395701,0.8944230559322814,0.8923211544492582,0.8932371978890304,0.8922652804315836,0.8931956441466171,0.8935946930948312,0.8937925423325028,0.8915423485285748,0.8913823417367618,0.8915783126922017,0.8911153824732243,0.89066917529685,0.8898516100190136,0.8890514272079999,0.8889700582149354,0.8890560255960204,0.8893854355345128,0.888391149237337
1,sigmaXi for xi = 0.9,0.09614840605476599,0.0848309852266873,0.0758391037131672,0.07084870342279428,0.06586376545652492,0.06266781434181135,0.059541496457717516,0.056332367519145395,0.05342957552555831,0.051108909598720095,0.04888567624951882,0.0473839258035399,0.04585378563659871,0.044341906712337044,0.04328684063222713,0.041988872488944895,0.04093374013379346,0.0388603634099318,0.037917802590916774,0.0371389303406793,0.03631693097956089,0.035643054155886755,0.035120225622769626,0.03433754183914143,0.03351188109956676,0.0328912800110605,0.03229598673348188,0.03172292302856389,0.031125777137978664,0.03061368231829761,0.03019991865971864,0.02977627671030044,0.029457308232909266,0.029185264493841026,0.028849113850000472,0.02852208099050346,0.028211485993035745,0.027815526642187675,0.027529214708170234,0.027169072941528625,0.026828809815790722,0.026533349139493165,0.026261611520980395,0.026050955977338783,0.025759533682774238,0.025389327131630546,0.0251262736816448,0.02487095168617499,0.02465997187703201,0.024377473435459276,0.02425707702901551,0.02404744752031846,0.023872026873968045,0.02370509680479609,0.023475146536954806,0.02322735605416228,0.0230557297163814,0.022823024114122934,0.022633309331261463,0.022418485714415497,0.022233387815544358,0.022088831487850655,0.021937013922772877,0.021754350302458512,0.021601994822218046,0.021428755223349177,0.021243942093979725,0.021094833612443544,0.020926323006025618,0.020727671803862334,0.020591691772384985,0.02048999886309442,0.020377837537851932,0.020238519879831763,0.020128747252240304,0.020002699957446843,0.01988100506059279,0.01976201982299127,0.019648324324506018,0.019541108830339767,0.019472024068700276,0.01936825497031137,0.019214864422836653,0.01909314077841818,0.01896495763037245,0.018860090964135153,0.018778137902454334,0.018647086943393145,0.018537849134759466,0.018452808070120855,0.018369270806089077,0.018247527645814488,0.01813126689098302,0.018072442202754627,0.018001143089188862,0.017932892341780873,0.017824892515133042,0.017730335916825674,0.017623336881391484,0.017536890246170382,0.017451610753836503,0.017350833464582178,0.017274398870766247,0.017209031804716706,0.017120819392233835,0.017043689437613346,0.016985905739556755,0.016914302715130395,0.01682495469392304,0.016756088593322917,0.016674697436261283,0.016619307157006824,0.016546334885322672,0.016484323168110146,0.016394129300841206,0.016323902899148132,0.016264394092418744,0.016200091640817312,0.01613955820752141,0.016078329860944464,0.0160174564251818,0.015965261096270337,0.015893012041134965,0.015841662447702135,0.015763971830419637,0.0156991474065619,0.015650946796146013,0.01557804060739551,0.015497644141536785,0.015432206254904646,0.01537594327523346,0.01531822956264849,0.015257058024932806,0.015206830978877805,0.015144752827985573,0.015085117295986617,0.015030426681349194,0.014988826628697379,0.014948443664834525,0.014881794607437363,0.014830020879442843,0.014788812764134041,0.014746291279079188,0.014694765719286549,0.014628812217858497,0.014581343354532603,0.014526569080348422,0.0144848640545906,0.0144316630238718,0.014392694927720865,0.014343190201131934,0.014292349463075935,0.01425600247823365,0.014194597899899254,0.014168828244366308,0.014116778312049955,0.014070901310793908,0.014027434482335531,0.013993137033444203,0.013942356089138928,0.013898783018448511,0.013860712787521134,0.01381986893699571,0.013775893936154488,0.013738678468431915,0.013708782734221865,0.013661675800636843,0.01361737576708776,0.0135839591968693,0.013554204593374097,0.01352882561396971,0.013494342704386476,0.013455830148759933,0.013416397934796872,0.01337842493370902,0.013347088494465732
2,xi for xi = 0.5,0.5611434461968037,0.5803659018911093,0.5759721479897462,0.5652251969443512,0.5422284063049801,0.5848498897061916,0.5882540794455676,0.5656011650473374,0.5369803402591383,0.5160153910359878,0.496533435555649,0.49298191578448086,0.5127426557132557,0.5084384297832893,0.5147249221303599,0.5352766686978182,0.5334819842665138,0.5270962662267961,0.5171987643051312,0.5054621005702964,0.49559096365010213,0.5010282865698692,0.4956508680205641,0.49739685521065163,0.4912606500081438,0.4932266356330029,0.5039152486289826,0.49371935354366875,0.4907909925319422,0.49456973151250916,0.49771616827488285,0.5118258274193858,0.517002733909883,0.5186426619095579,0.5180931170211175,0.5235964328592797,0.5224614127373052,0.5318096107442184,0.5311337698699304,0.5310433810161652,0.5327340725458919,0.5313699762182668,0.5394221378690589,0.5430777918893613,0.5439808428200323,0.5479963621358821,0.5451964061580987,0.5385167871006326,0.5368592254363688,0.5356203708032465,0.5321715940832621,0.5307101596156859,0.5270512326699969,0.5270088984428497,0.5278563409845916,0.5235735563754088,0.5176526605696523,0.5211393288084227,0.5200780296152913,0.5156225479084381,0.5165377069771303,0.5113232892839001,0.5059925609281203,0.5082966122856677,0.513696673496181,0.5120197505943518,0.510709626512721,0.5120275711410949,0.5094157540740196,0.5126089409795083,0.5142373216275355,0.5130897497070254,0.5165359858988339,0.5197498510581938,0.5210236680606023,0.5192371604272652,0.521536424112156,0.5226263791831406,0.522562048443619,0.5258514338939902,0.5260317313828135,0.5260121427800756,0.5292279629890012,0.5312246179191171,0.5357350512613422,0.5347038807617489,0.5359528604445966,0.5313931100304162,0.5308742802607263,0.530576510512747,0.5294350905741989,0.5319307015442234,0.5319239917422267,0.5286868821958606,0.5262219596917488,0.5293495315946241,0.5300318851501689,0.5292876627057201,0.5310245061690234,0.5300940078214454,0.5296763158181154,0.5308667669166525,0.5294746969607674,0.5300656729002095,0.5304691909463912,0.5296052657240806,0.5305281671003838,0.5309228807169574,0.5275722256866957,0.5264268823818904,0.5249831483673387,0.5235060854331023,0.5229252908768978,0.5229244076924561,0.524722276757482,0.5260216738337128,0.5257024140717177,0.5242214976028943,0.5219176379687724,0.5216300526425958,0.5200627394930364,0.5204308535658628,0.5206069086241343,0.5201168977818429,0.5202600137309029,0.5211808575259865,0.520480540482681,0.5186412900004376,0.5162689323620917,0.5169238918478797,0.5185439810315405,0.5164792742818838,0.5181144912634922,0.5171662837992416,0.5155472628791303,0.5146676565426958,0.5145900106425357,0.5125792302001062,0.5124561734785837,0.5135376202888793,0.5124162546281019,0.5106635605812194,0.5099198060882334,0.5110402394512531,0.512399475946882,0.5110021266928181,0.5107336757277878,0.5102849298407198,0.5075866846109721,0.5090752902074803,0.5098336705139934,0.5081014998711122,0.5083432546582668,0.5094835153335531,0.5097121505610832,0.5103736325187873,0.5104100426150523,0.5082106021809029,0.5074619020233168,0.5064849423862179,0.5079916265306268,0.507708711079614,0.5078670762094145,0.5069018213137588,0.5069776608490579,0.506307009020741,0.5055912886601246,0.5037384693064053,0.5049569113817368,0.5032742342714028,0.5033656001626258,0.503728886243805,0.503754086343004,0.5039648149487178,0.5052379184095394,0.504868838648163
3,sigmaXi for xi = 0.5,0.09495584899979345,0.08540608472664196,0.07723132631311032,0.07141166546773137,0.0671207008820544,0.06345603336426127,0.05997674857652566,0.05741555709847487,0.05517916598724062,0.053138304247841606,0.05135268097423042,0.0493644234354149,0.04757951962793409,0.0460843773206439,0.044773439406453716,0.043431565956649563,0.042345170357782194,0.04126864032838634,0.04028371746865613,0.0395525828106657,0.03884490935616997,0.038053514442875254,0.03744134178928852,0.036734040012357236,0.03617824692741237,0.035502557389098535,0.03483286995071682,0.03425580617703017,0.03365133985909698,0.03307421996466365,0.03260165711883571,0.03208198195546238,0.031561966081085566,0.031077377815316682,0.030608142317945834,0.030190087795880383,0.02982278750836345,0.029446980945783206,0.029115630979905917,0.02879016743599647,0.028419658902930876,0.0281092222229707,0.0277832028861695,0.0274681890440675,0.027168748266675025,0.026908459633677533,0.02665350023409395,0.026370848914712808,0.026136540412428286,0.02590555610791864,0.02569179766065278,0.025456864125178832,0.025222404765669216,0.025022174145106612,0.024816814497520732,0.024633721156066914,0.024432470744142693,0.024172983636829626,0.023966340263473707,0.0237585087299284,0.023584010057949533,0.023398794822116376,0.02326065126224976,0.023083994728522322,0.02287572451969758,0.022726946878835915,0.022559310445257465,0.022374394518043007,0.022218414094507935,0.02205917092191681,0.021907967212701038,0.021757644832981385,0.02161648234378252,0.02147499739385295,0.02134590327623975,0.021204523246206072,0.021068263552599106,0.0209402243523213,0.020831786639129914,0.020709421281459476,0.020574300259952345,0.02045556613710812,0.020318122163208774,0.02020450420339033,0.020087282709115084,0.019991539702014068,0.01988139902350112,0.01978665784184772,0.019694209093562867,0.019578584231326957,0.01948923906994947,0.019384328643444654,0.019277295900525418,0.01918671730541617,0.019108599793780334,0.018997530408006124,0.018894949280973152,0.018786822173954363,0.018693629387819065,0.018610627938594332,0.018524964956963666,0.018438279777033065,0.018341417022946775,0.018261919886604378,0.018189535579212122,0.018116350357144047,0.018026213506288993,0.01794714844183334,0.01787071552107092,0.017787579102452395,0.0177131052196661,0.017643038656639826,0.0175711204161543,0.01749540490738049,0.017425048027075157,0.017350818607350375,0.01728117170070628,0.01721264137974954,0.017143528701789548,0.017081125095634,0.017008523441835,0.016937007941698595,0.016867407183343862,0.01680356856981144,0.016736777314209837,0.01667613426835222,0.016598204180148173,0.016536605088736844,0.016479544408708684,0.01640593601533027,0.016334000258031414,0.01628035557157467,0.01622258145935264,0.01615845343946296,0.016108696634993064,0.016051316779181587,0.016001999156392707,0.015945173081477994,0.01589012169859797,0.01583040955814239,0.015773002611483955,0.015723392762834954,0.015668811143884527,0.01561878335025979,0.015558313786167984,0.015506047236840003,0.015460275142200218,0.015408996391282279,0.015362670689321376,0.015306818410928166,0.015260830634768609,0.015215818099315687,0.015170331121801972,0.015118687319311411,0.015066956983197505,0.015023640897955758,0.014973388781543525,0.014927214438869045,0.01488175812092614,0.01483835944722864,0.014789294414563317,0.014746480329988036,0.014704443129979244,0.014661251288391224,0.014616513790745704,0.014576015731552127,0.014534285912201945,0.014496945735176346,0.014452750089316044,0.014410567227474217,0.014370159108938142,0.014332161537325193,0.014286117439927505,0.014245205010848076,0.014202413991252107,0.01416457021525102
4,xi for xi = 0.2,0.29409162993593946,0.25634281471741016,0.27433266690129066,0.2727553475123443,0.2808355654086785,0.24358760558833803,0.26294578502919874,0.2639178789827532,0.24970334623660387,0.2578713577151423,0.26123465914616584,0.2659242532369107,0.2791798725428799,0.2854198042952126,0.27957947340818273,0.2677541729934533,0.28048149093274427,0.2560040494542987,0.24435338072394222,0.2578482104308164,0.2570900777783977,0.25099598879332413,0.2623125464190785,0.2555186073496268,0.26226364166380234,0.2655878251453804,0.27233848486302437,0.2745772221955712,0.2763303190408144,0.2792952188436569,0.27051412374557476,0.2669062376207228,0.25827944793199675,0.2576487839050367,0.2546774994666285,0.25991883878886063,0.2640842669529859,0.27316228456199226,0.27731103218987213,0.2812701599734023,0.277086967541746,0.2735395201772561,0.27200635032422177,0.2746858747562865,0.2699025618506155,0.27265148426064656,0.2666064486394603,0.2630445510189094,0.2606286890615979,0.26590977353639256,0.266109497668354,0.26616524541037084,0.26789640997752784,0.26995108397752354,0.2679897377366629,0.2735997875033764,0.26164899103017897,0.2601515813974571,0.25717066244207076,0.26057332564304037,0.26159380998932275,0.25847133111954135,0.25342444216693905,0.255224835754224,0.25685367364330264,0.25978889046510706,0.26174960260383057,0.25604070282684716,0.2572614586751841,0.25725726761474543,0.2562308572079288,0.2573089860967101,0.25714241773819413,0.2552187995908295,0.2535460694482732,0.25457430333367137,0.2560110210774077,0.252557632634264,0.24923890628380818,0.2482557729191649,0.24891313191717993,0.24409628466266087,0.2459916704452375,0.24645282800075374,0.24735506750980354,0.24166816601121732,0.2399724986789985,0.23905646494297517,0.2384977020545488,0.2399968997345975,0.2412984953910919,0.24215259770657302,0.24202794002482814,0.2426869928234346,0.24315301492343872,0.2426648380293564,0.24086524323269384,0.2403784249150349,0.23967126594011856,0.23765759034819675,0.23386609765887895,0.23228451077356957,0.2302914625045724,0.231521144713717,0.22850182622867243,0.22972917616998917,0.22688486884747602,0.2246395132606458,0.22262207794004787,0.22444784622172306,0.2256079066206243,0.22849973865001943,0.22468563807530856,0.2233193513366061,0.22288921199843253,0.22159542186222034,0.22115759184085657,0.2231895400039745,0.22375833406139833,0.2213911723525501,0.21987245289140533,0.22066037698009283,0.22004612569745863,0.21813118391126987,0.21765974314999895,0.21926665871208884,0.21646010142578098,0.2169189482888904,0.21900660968210184,0.22140247226800633,0.22100384406797507,0.22242724606598707,0.22348758162067525,0.22599818351892162,0.2261004051222758,0.2254155586183148,0.22371747658972554,0.22266270454269516,0.22283612026171454,0.2223688490186547,0.2225206483120228,0.2229707275272643,0.22239676761296737,0.22148597619741106,0.22244210725361832,0.22235972722250988,0.221149317094463,0.22167783387709963,0.2226055801986059,0.2228148836576451,0.2213031454985826,0.22165324791811425,0.2211733127544159,0.22111727094541717,0.21823840691053478,0.21913991400779292,0.22023136237473534,0.2208128692326223,0.22101908396492662,0.2189306588967474,0.21853494442182952,0.2183908722660956,0.2185785061480649,0.22041424739973065,0.21877629477877142,0.21891312396079463,0.21864422581161894,0.21857902754830305,0.2204514015961581,0.22050682390644155,0.2208135920535654,0.22036483628545828,0.21984357134644994,0.21855950361066678,0.21847100261883412,0.21950563450611804
5,sigmaXi for xi = 0.2,0.09807846576302585,0.08791396311005521,0.07996795297460642,0.07342279918477392,0.0689639109617529,0.0641778393553926,0.060347843128279344,0.057837992158875244,0.055059228026269384,0.053119079450383064,0.051132560221828785,0.04944998022850641,0.047733328313512915,0.04621895642261721,0.04496775532289042,0.043779785076795016,0.04277743734830301,0.04175020942840106,0.040939019162752756,0.040078848760772445,0.03929744200523943,0.038470139763158745,0.03771086619345213,0.03698697934216748,0.03632827201461575,0.0356974361255384,0.0349877247390936,0.034452815104739125,0.03394428504947327,0.033460784653710544,0.033032638951074014,0.032593822282194936,0.03215973675190156,0.031741496754931126,0.03132246810452459,0.030900306479516748,0.03052262522685711,0.030171240691048217,0.029838898789729704,0.029463785386204828,0.029145305711140816,0.028779705009001604,0.0284944655691824,0.02820891098978283,0.02789094589503541,0.027590625419697024,0.027328428634279228,0.027026161975168765,0.02673859474065115,0.026502032894884786,0.026246721708809116,0.025976279595914913,0.025742245091315848,0.02551977486453306,0.02532346822902344,0.025140260573033785,0.024952249573967283,0.024773566584098662,0.024588323926393228,0.02437782879392124,0.024166330873046052,0.023964476613598386,0.02377578232875008,0.02358134568840388,0.023402934703762278,0.023238723569344238,0.023057762716136385,0.022925046167839035,0.022763298050684378,0.022602192773570607,0.02244147088877958,0.022303671108766535,0.022139754841212157,0.022004661941763308,0.02188263421084831,0.02172536443847025,0.021595327160642615,0.021455977747761194,0.021319284864128,0.021203334240748495,0.021073144582253893,0.020958725494749544,0.020842836407093113,0.020726818357467685,0.020616010660473964,0.020480536983329918,0.02036069747774968,0.020253518093002385,0.020131018510225803,0.020028368879533527,0.019943664237754087,0.019845538401847145,0.01973660184439538,0.019630471994989858,0.019541612150886564,0.019453447512442965,0.01935460481947765,0.01925233354285168,0.019158025419919133,0.019073050490026923,0.01898698256412777,0.018894824211513315,0.01879186677753334,0.018704383930255655,0.018610852547699674,0.018521339030282045,0.018449440283810375,0.01834841832967963,0.018263041596469253,0.01818180143562563,0.01810988695392975,0.018030708905037003,0.01794808622806769,0.017873588179670524,0.01780546116982572,0.017735714788776908,0.017668430808793347,0.017588375909821333,0.0175203792858085,0.017448912864821593,0.01738122711112434,0.017313874939854885,0.017248826932637202,0.01718014257229729,0.01710615270438981,0.017029388893017926,0.01695821554788641,0.016890965936848128,0.016828593290135176,0.016771397421941017,0.016709925281006555,0.016646328890822355,0.016586408058726847,0.01652343565557948,0.016463264482084357,0.016408465336985385,0.016352549018706388,0.01628677216983788,0.016237317742833515,0.0161808088528729,0.01612550150961426,0.016069530569144185,0.016012756005152937,0.015954205991767906,0.015900612738635585,0.01584319026901285,0.015780769286364394,0.015731892346153367,0.015683280183083164,0.01562619233487683,0.015575854712850598,0.015525556749644525,0.015471791323716172,0.015421406460323231,0.015377456157871335,0.015323972437714994,0.015277497614470528,0.015226758872479184,0.01518187149603125,0.01513034933340712,0.015087217330233608,0.015039766393725064,0.014991983384369727,0.014945922395865235,0.014897191630654678,0.0148545284432586,0.014810960474057217,0.014767482427410474,0.014725749124540602,0.014686969010470173,0.014644743418190304,0.01460707850874848,0.014559378142699931,0.014523026427351503,0.014483089242535526,0.014443750619615198
6,xi for xi = -1.0,-0.9733513828879522,-1.0084860470750172,-1.0423799646659844,-1.0509364448011145,-1.0507090768329648,-1.0828857374657586,-1.0476372323124066,-1.053237643810478,-1.069715910029816,-1.0470090048692333,-1.047890453293728,-1.0274020316130954,-1.0324220366576728,-1.039207640236242,-1.0284257047235266,-1.0236423646526869,-1.0159287430493495,-1.0076430757508494,-1.010283021284723,-0.9983793837749069,-0.9806762176373612,-0.9843733797556828,-0.9874537919759471,-0.9883514329031532,-0.9954484349154372,-0.9908818079551541,-0.9887104939342986,-0.9868460992895021,-0.9854735925998435,-0.9777759449851278,-0.9875909159685892,-0.9895171009213513,-0.9843613014579148,-0.985698914902728,-0.9855475917263826,-0.9919533276925313,-0.984932475128672,-0.9861579119676044,-0.9874967116258717,-0.9804876331582555,-0.9764783685236031,-0.9791195375334297,-0.9784549068190136,-0.9769062356182044,-0.9707176550855794,-0.9646247551663937,-0.9652451807227311,-0.9659402383210666,-0.9686453632726452,-0.9692916259315896,-0.9706939537754602,-0.9713297715647293,-0.9735877034099146,-0.9687615580969998,-0.9689412782367435,-0.9690374794926523,-0.9714279008922037,-0.9713645881774927,-0.9726756505570503,-0.9760320906985988,-0.9753788146211149,-0.9791756295568894,-0.982492228471433,-0.9823467936195615,-0.9836171695277129,-0.9834164324064116,-0.9883284579698084,-0.9874006363401713,-0.9873609458671649,-0.9887976932115293,-0.9863754237250408,-0.989655909948243,-0.9910098620671984,-0.9909186231708021,-0.9914739547831438,-0.9907583052497787,-0.9903764476214922,-0.9921948423083414,-0.9941571456851471,-0.9928565166884068,-0.9908271184077128,-0.9908843715685179,-0.9909073486827745,-0.9914446869752667,-0.9903544375697718,-0.9895250406605549,-0.990340834599458,-0.9895253297431468,-0.9915225857156464,-0.9900579298286627,-0.9910650815216259,-0.9896280678625345,-0.98935370222876,-0.9911793514895741,-0.993276055682142,-0.9943926751764862,-0.9957035509594243,-0.9984942069918538,-0.994703206166452,-0.9936925152259167,-0.9912871292250159,-0.9904798989955585,-0.9881592823784274,-0.9870895352574769,-0.9876887921947732,-0.9880515183058901,-0.9869536269293493,-0.9894981546785235,-0.9900877713925257,-0.9895309463250275,-0.9902307622849428,-0.9899969254670206,-0.9910680985374066,-0.9931770606878566,-0.9929409155231215,-0.99428406520173,-0.9938224458717213,-0.9946630802029336,-0.994603737425317,-0.9934626221452583,-0.9916860123764065,-0.9932428935529914,-0.9929268674712179,-0.9925723588594227,-0.9940180173777955,-0.9927987569325396,-0.994907170369458,-0.995526323528097,-0.9975775018811674,-0.9974182737767993,-0.9981895645377514,-0.9993353125541025,-0.9993553510024129,-1.0004118988240873,-0.999695949788079,-0.9992782612965375,-0.9990619066932739,-1.0006559669184472,-1.0009058358449088,-1.0027648589522833,-1.00013304233623,-1.0000132540008368,-1.0014206558488068,-1.0032157218664073,-1.0022646158637525,-1.0005567582457058,-0.9998361277656062,-1.000092984806354,-0.9991934469957346,-1.0004061300754696,-1.0011297587282684,-1.0001015515583465,-0.9997403627142328,-0.9987537358244094,-0.9975874410569515,-0.9989363007084796,-0.9987596486828162,-0.9995468784120934,-0.998318494806933,-0.9975107872751207,-0.9980844389364436,-0.9985136701315485,-0.9982373189138642,-0.9979472098960225,-0.9967688545687778,-0.9960777140321423,-0.995672159336329,-0.9955287236154309,-0.9948629548878817,-0.9953188917633518,-0.9954014133570425,-0.9940712875787521,-0.9944832878382825,-0.9947101168437362,-0.9933774169638104,-0.9939174874209422
7,sigmaXi for xi = -1.0,0.08728143325320616,0.07697557265531937,0.07059365833033669,0.06480491279111376,0.06073688460370276,0.05690947299331001,0.054755754227772256,0.052373652311106744,0.0503169023444513,0.048700718188090346,0.04664967772433637,0.04545771225208903,0.04385966038129028,0.041369728788500225,0.040035302897851295,0.039302353145789004,0.03862784385157447,0.03752868090484485,0.03678680929656782,0.03581282323899233,0.035634488936748795,0.03480448517115887,0.03414321077078244,0.0333861081885155,0.03253231900270616,0.032048904469739875,0.031562731674161446,0.03117572401240792,0.0307212652089407,0.030395161203965494,0.029823260393557906,0.02937033113393422,0.0290333968371165,0.02867442129229739,0.028321204318608104,0.027902641570056345,0.027738985038038077,0.027395655365781608,0.027094368233881904,0.02670418157049362,0.026433053429812507,0.026109310626755398,0.025829641365009065,0.02562063535282156,0.025365538688993623,0.02520063643468161,0.024958432233837893,0.024729660430411655,0.024432338552614303,0.02412306013365073,0.02383867520684359,0.023619034059888855,0.023334107006843477,0.023173432336149154,0.022981521962746547,0.022790518884260442,0.02255312182667862,0.02238938108489803,0.022213652786458656,0.02200782380938622,0.021842482813238903,0.021663793192930346,0.021495182394125376,0.021381916350102642,0.02119124678667202,0.021005242153703182,0.02080594356909086,0.020646321568233452,0.02051386498005659,0.020360970723158046,0.02024463866507213,0.02007799042447657,0.019947484341952166,0.019847821946458677,0.01973725105770181,0.0195959100596797,0.01946919740025553,0.01935238522277622,0.019223398658032805,0.0191234842465721,0.019045663995587582,0.01894830796817524,0.01875393797494464,0.018593002491317515,0.018497304837080224,0.018392004552607043,0.0182808010068124,0.018170825989610992,0.018075673496548317,0.018007701754811343,0.017902931301341244,0.017807481784899708,0.017724903434337108,0.01760743756655473,0.0175196622642508,0.017442754441908733,0.01734864397184813,0.017242897253824385,0.017178922296768304,0.017120474647438468,0.017083427836826474,0.016981452808463655,0.01689202018498331,0.016834972743406038,0.016736968987616917,0.016667795336832766,0.016612582778936777,0.016523089157129956,0.016429216610155818,0.01636088644477964,0.01628408582271908,0.016232885767509624,0.01616111081158776,0.016075443618040454,0.016014752650696202,0.015941721354598908,0.015867312327203415,0.01581015806816963,0.015752409596943913,0.015711915057808504,0.0156704883030863,0.015595260231792545,0.015551993064613308,0.015485253565700548,0.015417276987812735,0.015362719688803093,0.01529811379369851,0.015237432759405818,0.015150218911008989,0.015092885552753853,0.01502446123362222,0.01495131839676056,0.014897100833627505,0.014829796040875743,0.014787953714891746,0.014737079948617808,0.014684861613662979,0.014633104213585008,0.014582411160874886,0.01452300293373041,0.01448910962957547,0.014442187500124272,0.014387770166212913,0.014331363538144237,0.014289029355747374,0.014219890237846138,0.014178316887308268,0.014129599303680873,0.014093489603725407,0.014045455864583231,0.014003598286009953,0.01398033082265127,0.013943642660043299,0.013917651060372864,0.013887125635719288,0.01383931090530502,0.013797815495609364,0.013746495939670126,0.013712464781761304,0.013675974199072629,0.013633495169987743,0.01359379984890324,0.013556064012788003,0.013512456802144418,0.013486881265372551,0.01339399195205986,0.013352696791966623,0.013312257474460583,0.013272860459136775,0.013243317815754338,0.013205192947042348,0.013171217092084646,0.013128337040652166,0.013087553728761395,0.013061413431744459,0.01302363313489596
